ISLAND DIAMETER REPORT
Generated on: Wed Feb 18 20:36:09 2026
-------------------------------------------------------------------------------------
Island File                    | Size   | Diameter   | Furthest Pair
islands/island_27273.txt       | 4      | 3          | elegancy <-> elegancies
islands/island_27282.txt       | 4      | 2          | dualin <-> dunlins
islands/island_27299.txt       | 4      | 2          | pyromania <-> pyromaniacs
islands/island_27303.txt       | 4      | 2          | alligarta <-> aligartas
islands/island_27308.txt       | 4      | 2          | organizing <-> organisings
islands/island_27312.txt       | 4      | 2          | palinopsia <-> palinopias
islands/island_27317.txt       | 4      | 3          | reformationists <-> preformationism
islands/island_27323.txt       | 4      | 2          | pettifoggery <-> pettifogged
islands/island_27348.txt       | 4      | 2          | fulgours <-> fulgor
islands/island_27358.txt       | 4      | 2          | banquets <-> blanquet
islands/island_27371.txt       | 4      | 2          | zakuski <-> zakouska
islands/island_27381.txt       | 4      | 2          | sialogogues <-> sialagogue
islands/island_27388.txt       | 4      | 2          | favorably <-> favourable
islands/island_27390.txt       | 4      | 2          | entailment <-> entoilments
islands/island_27408.txt       | 4      | 2          | patiently <-> latently
islands/island_27414.txt       | 4      | 2          | zanella <-> canellas
islands/island_27437.txt       | 4      | 2          | chymosin <-> thymosins
islands/island_27455.txt       | 4      | 2          | nonobjectivists <-> nonobjectivism
islands/island_27460.txt       | 4      | 2          | whipworms <-> shipworm
islands/island_27461.txt       | 4      | 2          | genipap <-> genipapos
islands/island_27473.txt       | 4      | 2          | deactivation <-> reactivations
islands/island_27485.txt       | 4      | 2          | lubbards <-> libbard
islands/island_27492.txt       | 4      | 2          | astrologer <-> gastrologers
islands/island_27493.txt       | 4      | 2          | hornpipes <-> cornpipe
islands/island_27495.txt       | 4      | 2          | hegemonists <-> hegemonism
islands/island_27497.txt       | 4      | 2          | coscript <-> conscripts
islands/island_27505.txt       | 4      | 3          | sandbaggers <-> handbagged
islands/island_27516.txt       | 4      | 2          | vestments <-> vestiment
islands/island_27524.txt       | 4      | 2          | chedite <-> cheddites
islands/island_27537.txt       | 4      | 3          | ewghen <-> leuchen
islands/island_27542.txt       | 4      | 3          | aplanatic <-> planktic
islands/island_27549.txt       | 4      | 3          | arrivancies <-> arrivancy
islands/island_27554.txt       | 4      | 2          | chowtime <-> showtimes
islands/island_27567.txt       | 4      | 2          | smaragdes <-> smaragd
islands/island_27571.txt       | 4      | 2          | incapsulations <-> encapsulation
islands/island_27577.txt       | 4      | 2          | casefies <-> calefied
islands/island_27578.txt       | 4      | 2          | estrogen <-> oestrogens
islands/island_27581.txt       | 4      | 2          | researchers <-> researched
islands/island_27586.txt       | 4      | 2          | gyrostat <-> pyrostats
islands/island_27601.txt       | 4      | 2          | langrel <-> gangrels
islands/island_27615.txt       | 4      | 2          | cariacous <-> carjacou
islands/island_27620.txt       | 4      | 2          | analysations <-> analyzation
islands/island_27621.txt       | 4      | 2          | febricules <-> febricula
islands/island_27630.txt       | 4      | 3          | oceanides <-> oceanic
islands/island_27631.txt       | 4      | 2          | dextrocardiacs <-> dextrocardia
islands/island_27638.txt       | 4      | 2          | fellatio <-> fellations
islands/island_27651.txt       | 4      | 2          | trapballs <-> trapfall
islands/island_27662.txt       | 4      | 2          | firelighter <-> firefighters
islands/island_27665.txt       | 4      | 2          | hectares <-> hektare
islands/island_27690.txt       | 4      | 2          | uridine <-> uredines
islands/island_27711.txt       | 4      | 3          | gastroscopies <-> gastroscopy
islands/island_27729.txt       | 4      | 2          | anglomaniacs <-> anglomania
islands/island_27736.txt       | 4      | 2          | shadkhans <-> shadchan
islands/island_27740.txt       | 4      | 2          | unconfines <-> uncoffined
islands/island_27756.txt       | 4      | 2          | necrophobes <-> negrophobe
islands/island_27773.txt       | 4      | 2          | haemocytes <-> hemocyte
islands/island_27776.txt       | 4      | 2          | erythraemia <-> erythremias
islands/island_27777.txt       | 4      | 2          | nonstatives <-> constative
islands/island_27805.txt       | 4      | 2          | underlayments <-> underpayment
islands/island_27811.txt       | 4      | 2          | hemolymph <-> haemolymphs
islands/island_27838.txt       | 4      | 3          | lessened <-> legioned
islands/island_27844.txt       | 4      | 2          | bedellship <-> bedelships
islands/island_27856.txt       | 4      | 2          | pinchbeck <-> pinchecks
islands/island_27884.txt       | 4      | 2          | elaeoptenes <-> eleoptene
islands/island_27888.txt       | 4      | 2          | contortionism <-> contortionists
islands/island_27889.txt       | 4      | 2          | semioticians <-> semeiotician
islands/island_27905.txt       | 4      | 2          | inflationist <-> inflationisms
islands/island_27906.txt       | 4      | 2          | parecism <-> paroecisms
islands/island_27918.txt       | 4      | 2          | eventrations <-> eventuation
islands/island_27922.txt       | 4      | 2          | laverock <-> lavrocks
islands/island_27928.txt       | 4      | 2          | dockisations <-> dockization
islands/island_27934.txt       | 4      | 2          | heterophil <-> heterophiles
islands/island_27943.txt       | 4      | 2          | vulcanizate <-> vulcanisates
islands/island_27946.txt       | 4      | 2          | jujuisms <-> jujuist
islands/island_27966.txt       | 4      | 2          | wardenships <-> wardership
islands/island_27970.txt       | 4      | 2          | snapshots <-> slapshot
islands/island_27977.txt       | 4      | 2          | corncakes <-> corncrake
islands/island_27980.txt       | 4      | 2          | reductionism <-> reductionists
islands/island_27994.txt       | 4      | 3          | pertussis <-> percussed
islands/island_28010.txt       | 4      | 2          | logboards <-> longboard
islands/island_28036.txt       | 4      | 2          | outroar <-> outsoars
islands/island_28039.txt       | 4      | 2          | henotheisms <-> henotheist
islands/island_28041.txt       | 4      | 2          | ethinyls <-> ethynyl
islands/island_28043.txt       | 4      | 3          | cystoscopy <-> cystoscopies
islands/island_28054.txt       | 4      | 2          | koftgar <-> koftgaris
islands/island_28063.txt       | 4      | 3          | epiphysis <-> epiphyte
islands/island_28065.txt       | 4      | 2          | neocapitalisms <-> neocapitalist
islands/island_28086.txt       | 4      | 2          | ordnance <-> ordinances
islands/island_28096.txt       | 4      | 3          | pyroxenic <-> myogenic
islands/island_28101.txt       | 4      | 2          | linguines <-> linguini
islands/island_28102.txt       | 4      | 2          | corespondent <-> correspondents
islands/island_28105.txt       | 4      | 2          | dodecaphonism <-> dodecaphonists
islands/island_28108.txt       | 4      | 3          | buoyancies <-> buoyancy
islands/island_28111.txt       | 4      | 2          | duarchies <-> dinarchies
islands/island_28121.txt       | 4      | 2          | kaleyards <-> saleyard
islands/island_28127.txt       | 4      | 2          | whoosis <-> whosits
islands/island_28139.txt       | 4      | 2          | weighages <-> weightage
islands/island_28145.txt       | 4      | 2          | witenagemot <-> witenagemotes
islands/island_28146.txt       | 4      | 2          | orchidomaniacs <-> orchidomania
islands/island_28148.txt       | 4      | 2          | deprivements <-> depravement
islands/island_28151.txt       | 4      | 2          | oleomargarines <-> oleomargarin
islands/island_28154.txt       | 4      | 2          | medrese <-> medresas
islands/island_28156.txt       | 4      | 2          | untrammelled <-> entrammeled
islands/island_28167.txt       | 4      | 2          | panpsychism <-> panpsychists
islands/island_28168.txt       | 4      | 2          | seedheads <-> weedhead
islands/island_28194.txt       | 4      | 2          | pottinger <-> pottingars
islands/island_28222.txt       | 4      | 2          | panspermist <-> panspermisms
islands/island_28230.txt       | 4      | 2          | dragways <-> drangway
islands/island_28233.txt       | 4      | 2          | pozoles <-> posole
islands/island_28234.txt       | 4      | 3          | tribadies <-> tribady
islands/island_28257.txt       | 4      | 2          | whiffling <-> whiffings
islands/island_28261.txt       | 4      | 2          | chefdoms <-> chiefdom
islands/island_28269.txt       | 4      | 2          | underfulfills <-> underfulfil
islands/island_28274.txt       | 4      | 2          | paperbark <-> paperbacks
islands/island_28279.txt       | 4      | 3          | periboli <-> peribolus
islands/island_28283.txt       | 4      | 2          | funkia <-> funckias
islands/island_28289.txt       | 4      | 2          | shadowier <-> shadowed
islands/island_28295.txt       | 4      | 2          | odaller <-> udallers
islands/island_28313.txt       | 4      | 2          | nicksticks <-> rickstick
islands/island_28324.txt       | 4      | 2          | homosexual <-> pomosexuals
islands/island_28325.txt       | 4      | 2          | ramona <-> rabonas
islands/island_28338.txt       | 4      | 2          | schmoosing <-> shmoozing
islands/island_28348.txt       | 4      | 2          | ordinants <-> ordinand
islands/island_28364.txt       | 4      | 2          | unstraps <-> unstrip
islands/island_28375.txt       | 4      | 2          | syllogization <-> syllogisations
islands/island_28378.txt       | 4      | 2          | speleologist <-> spelaeologists
islands/island_28385.txt       | 4      | 3          | pruriencies <-> pruriency
islands/island_28387.txt       | 4      | 2          | anodisation <-> anodizations
islands/island_28400.txt       | 4      | 2          | liberationisms <-> liberationist
